publisher,journal,question_id,question_text,has_discrepancy,discrepancy_reason,final_answer,num_encoders,question_type,score
Springer Nature,materials_science,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,2,multiple_choice,0.5
Springer Nature,materials_science,data_citability,5. Citability and findability of data ,True,Text not found,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Springer Nature,materials_science,data_timing,7. Timing of data release,True,Text not found,Required data must be available after official publication.,2,multiple_choice,0.5
Springer Nature,materials_science,data_sharing_method,8. Recommended data sharing method,True,Text not found,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,materials_science,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Springer Nature,materials_science,data_referee,10. Referee guidelines concerning research data,True,Text not found,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Springer Nature,materials_science,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,,2,open,
Springer Nature,materials_science,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Text not found,"DNA sequence data; RNA sequence data; Genome assembly data; Protein sequence data;
Proteomics data; Genetic variation data; Functional genomics data; Macromolecular
structure data; Gene expression data; Crystallographic data for small molecules",2,open,
Springer Nature,materials_science,code_required,13. Code sharing requirements,True,Text not found,Code sharing encouraged but optional.,2,multiple_choice,0.5
Springer Nature,materials_science,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Springer Nature,materials_science,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Springer Nature,materials_science,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Springer Nature,materials_science,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,materials_science,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Springer Nature,materials_science,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,materials_science,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Springer Nature,high_energy_chemistry,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,1,multiple_choice,1.0
Springer Nature,high_energy_chemistry,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing encouraged but optional.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,data_availability,2. Data availability statement,False,,Mentioned in the RDP but optional.,1,multiple_choice,0.5
Springer Nature,high_energy_chemistry,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,1,multiple_choice,0.5
Springer Nature,high_energy_chemistry,data_timing,7. Timing of data release,False,,Timing of data availability not adressed in RDP.,1,multiple_choice,
Springer Nature,high_energy_chemistry,data_sharing_method,8. Recommended data sharing method,False,,Data sharing in supplementary material or hosting by journal recommended in RDP.,1,multiple_choice,0.6
Springer Nature,high_energy_chemistry,data_licenses,9. Recommended/required licenses,False,,Explicit mention of a certain license/license type in RDP.,1,multiple_choice,
Springer Nature,high_energy_chemistry,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,"Cell lines, If human cells are used, authors must declare in the manuscript: what cell lines were used by
describing the source of the cell line, including when and from where it was obtained, whether
the cell line has recently been authenticated and by what method.

It is recommended that authors check the NCBI database for misidentification and
contamination of human cell lines.",1,open,
Springer Nature,high_energy_chemistry,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text.,1,open,
Springer Nature,high_energy_chemistry,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,1,multiple_choice,0.5
Springer Nature,high_energy_chemistry,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,1,multiple_choice,0.0
Springer Nature,high_energy_chemistry,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,1,multiple_choice,0.0
Springer Nature,nature,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Springer Nature,nature,data_sharing,3. Data sharing requirements in RDP,False,,Public data sharing required only for specific types of data.,2,multiple_choice,0.75
Springer Nature,nature,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository required only for specific types of data (e.g. genetic data has to be shared on a FAIR repository but no other data).,2,multiple_choice,0.66
Springer Nature,nature,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Springer Nature,nature,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Springer Nature,nature,data_timing,7. Timing of data release,True,Text not found,Required data must be available after official publication.,2,multiple_choice,0.5
Springer Nature,nature,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,nature,data_licenses,9. Recommended/required licenses,True,Text not found,Explicit mention of a certain license/license type in RDP.,2,multiple_choice,
Springer Nature,nature,data_referee,10. Referee guidelines concerning research data,True,Text not found,Additional data or code referee (referee that solely confirms that code and data are shared following the RDP).,2,multiple_choice,1.0
Springer Nature,nature,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Text not found,,2,open,
Springer Nature,nature,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Formatting inconsistent,"DNA sequence data,  RNA sequence data,  Genome assembly data,  Protein sequence data,  Proteomics data,  Genetic variation data,  Functional genomics data,  Macromolecular structure data,  Gene expression data,  Crystallographic data for small molecules",2,open,
Springer Nature,nature,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Springer Nature,nature,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Springer Nature,nature,code_versioning,15. Versioning and persistent identifiers,False,,Journal policies encourage/recommend a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.5
Springer Nature,nature,code_quality,16. Code Quality Standards,True,Text not found,The journal policies require code of articles to fulfill certain standards.,2,multiple_choice,
Springer Nature,nature,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,nature,code_docs,18. Code Documentation,True,Text not found,The journal policies encourage/recommend standards for code documentation.,2,multiple_choice,0.5
Springer Nature,nature,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,nature,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Springer Nature,nature_energy,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Springer Nature,nature_energy,data_sharing,3. Data sharing requirements in RDP,True,Text not found,Public data sharing required only for specific types of data.,2,multiple_choice,0.75
Springer Nature,nature_energy,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository required only for specific types of data (e.g. genetic data has to be shared on a FAIR repository but no other data).,2,multiple_choice,0.66
Springer Nature,nature_energy,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Springer Nature,nature_energy,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Springer Nature,nature_energy,data_timing,7. Timing of data release,True,Text not found,Required data must be available after official publication.,2,multiple_choice,0.5
Springer Nature,nature_energy,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,nature_energy,data_licenses,9. Recommended/required licenses,False,,Explicit mention of a certain license/license type in RDP.,2,multiple_choice,
Springer Nature,nature_energy,data_referee,10. Referee guidelines concerning research data,True,Text not found,Additional data or code referee (referee that solely confirms that code and data are shared following the RDP).,2,multiple_choice,1.0
Springer Nature,nature_energy,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,,2,open,
Springer Nature,nature_energy,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Formatting inconsistent,"DNA sequence data,  RNA sequence data,  Genome assembly data,  Protein sequence data,  Proteomics data,  Genetic variation data,  Functional genomics data,  Macromolecular structure data,  Gene expression data,  Crystallographic data for small molecules",2,open,
Springer Nature,nature_energy,code_required,13. Code sharing requirements,True,Text not found,Code sharing encouraged but optional.,2,multiple_choice,0.5
Springer Nature,nature_energy,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Springer Nature,nature_energy,code_versioning,15. Versioning and persistent identifiers,False,,Journal policies encourage/recommend a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.5
Springer Nature,nature_energy,code_quality,16. Code Quality Standards,True,Text not found,The journal policies require code of articles to fulfill certain standards.,2,multiple_choice,
Springer Nature,nature_energy,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,nature_energy,code_docs,18. Code Documentation,True,Text not found,The journal policies encourage/recommend standards for code documentation.,2,multiple_choice,0.5
Springer Nature,nature_energy,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,nature_energy,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Springer Nature,biomedical_microdevices,data_sharing,3. Data sharing requirements in RDP,True,Text not found,Public data sharing required only for specific types of data.,2,multiple_choice,0.75
Springer Nature,biomedical_microdevices,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),True,Text not found,Public data sharing on a FAIR repository required only for specific types of data (e.g. genetic data has to be shared on a FAIR repository but no other data).,2,multiple_choice,0.66
Springer Nature,biomedical_microdevices,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Springer Nature,biomedical_microdevices,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Springer Nature,biomedical_microdevices,data_timing,7. Timing of data release,True,Text not found,Required data must be available after official publication.,2,multiple_choice,0.5
Springer Nature,biomedical_microdevices,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,biomedical_microdevices,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,data_referee,10. Referee guidelines concerning research data,True,Text not found,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Springer Nature,biomedical_microdevices,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,,2,open,
Springer Nature,biomedical_microdevices,code_required,13. Code sharing requirements,True,Text not found,Code sharing encouraged but optional.,2,multiple_choice,0.5
Springer Nature,biomedical_microdevices,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,biomedical_microdevices,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Springer Nature,scientific_data,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Springer Nature,scientific_data,data_sharing,3. Data sharing requirements in RDP,False,,Public data sharing of all data required.,2,multiple_choice,1.0
Springer Nature,scientific_data,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing of all data on a FAIR repository required.,2,multiple_choice,1.0
Springer Nature,scientific_data,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Springer Nature,scientific_data,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers required for datasets or codes.,2,multiple_choice,1.0
Springer Nature,scientific_data,data_timing,7. Timing of data release,False,,Required data must be available prior to official publication.,2,multiple_choice,0.75
Springer Nature,scientific_data,data_sharing_method,8. Recommended data sharing method,True,Text not found,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,scientific_data,data_licenses,9. Recommended/required licenses,False,,Open access license required for shared data.,2,multiple_choice,
Springer Nature,scientific_data,data_referee,10. Referee guidelines concerning research data,True,Text not found,Confirmation of shared data or code by referee required.,2,multiple_choice,0.66
Springer Nature,scientific_data,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Text not found,Genetic data; Clinical trial data; Geospatial data,2,open,
Springer Nature,scientific_data,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Text not found,Genetic data; Clinical trial data,2,open,
Springer Nature,scientific_data,code_required,13. Code sharing requirements,True,Text not found,Code sharing encouraged but optional.,2,multiple_choice,0.5
Springer Nature,scientific_data,code_reproducibility,14. Code Reproducibility,False,,Journal policies encourage/recommend stating all dependencies and their versions that were used to run computational experiments.,2,multiple_choice,0.25
Springer Nature,scientific_data,code_versioning,15. Versioning and persistent identifiers,False,,Journal policies encourage/recommend a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.5
Springer Nature,scientific_data,code_quality,16. Code Quality Standards,True,Text not found,The journal policies encourage/recommend certain standards for code.,2,multiple_choice,0.33
Springer Nature,scientific_data,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,scientific_data,code_docs,18. Code Documentation,True,Text not found,The journal policies encourage/recommend standards for code documentation.,2,multiple_choice,0.5
Springer Nature,scientific_data,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,scientific_data,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Springer Nature,nature_communications,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Springer Nature,nature_communications,data_sharing,3. Data sharing requirements in RDP,False,,Public data sharing required only for specific types of data.,2,multiple_choice,0.75
Springer Nature,nature_communications,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository required only for specific types of data (e.g. genetic data has to be shared on a FAIR repository but no other data).,2,multiple_choice,0.66
Springer Nature,nature_communications,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Springer Nature,nature_communications,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Springer Nature,nature_communications,data_timing,7. Timing of data release,True,Text not found,Required data must be available after official publication.,2,multiple_choice,0.5
Springer Nature,nature_communications,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,nature_communications,data_licenses,9. Recommended/required licenses,False,,Explicit mention of a certain license/license type in RDP.,2,multiple_choice,
Springer Nature,nature_communications,data_referee,10. Referee guidelines concerning research data,True,Text not found,Additional data or code referee (referee that solely confirms that code and data are shared following the RDP).,2,multiple_choice,1.0
Springer Nature,nature_communications,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,,2,open,
Springer Nature,nature_communications,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Formatting inconsistent,"DNA sequence data,  RNA sequence data,  Genome assembly data,  Protein sequence data,  Proteomics data,  Genetic variation data,  Functional genomics data,  Macromolecular structure data,  Gene expression data,  Crystallographic data for small molecules",2,open,
Springer Nature,nature_communications,code_required,13. Code sharing requirements,False,,Code sharing encouraged but optional.,2,multiple_choice,0.5
Springer Nature,nature_communications,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Springer Nature,nature_communications,code_versioning,15. Versioning and persistent identifiers,False,,Journal policies encourage/recommend a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.5
Springer Nature,nature_communications,code_quality,16. Code Quality Standards,True,Text not found,The journal policies require code of articles to fulfill certain standards.,2,multiple_choice,
Springer Nature,nature_communications,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,nature_communications,code_docs,18. Code Documentation,True,Text not found,The journal policies encourage/recommend standards for code documentation.,2,multiple_choice,0.5
Springer Nature,nature_communications,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,nature_communications,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Springer Nature,scientific_reports,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Springer Nature,scientific_reports,data_sharing,3. Data sharing requirements in RDP,True,Text not found,Public data sharing required only for specific types of data.,2,multiple_choice,0.75
Springer Nature,scientific_reports,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),True,Text not found,Public data sharing on a FAIR repository required only for specific types of data (e.g. genetic data has to be shared on a FAIR repository but no other data).,2,multiple_choice,0.66
Springer Nature,scientific_reports,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Springer Nature,scientific_reports,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Springer Nature,scientific_reports,data_timing,7. Timing of data release,False,,Required data must be available prior to review process.,2,multiple_choice,1.0
Springer Nature,scientific_reports,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,scientific_reports,data_licenses,9. Recommended/required licenses,True,Text not found,Explicit mention of a certain license/license type in RDP.,2,multiple_choice,
Springer Nature,scientific_reports,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Springer Nature,scientific_reports,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,,2,open,
Springer Nature,scientific_reports,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",True,Formatting inconsistent,"DNA sequence data; RNA sequence data; Genome assembly data; Protein sequence data;
Proteomics data; Genetic variation data; Functional genomics data; Macromolecular
structure data; Gene expression data; Crystallographic data for small molecules",2,open,
Springer Nature,scientific_reports,code_required,13. Code sharing requirements,True,Text not found,Code sharing required.,2,multiple_choice,1.0
Springer Nature,scientific_reports,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Springer Nature,scientific_reports,code_versioning,15. Versioning and persistent identifiers,False,,Journal policies encourage/recommend a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.5
Springer Nature,scientific_reports,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Springer Nature,scientific_reports,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,scientific_reports,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Springer Nature,scientific_reports,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,scientific_reports,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) exists.,2,multiple_choice,1.0
Springer Nature,medicinal_chemistry_research,data_sharing,3. Data sharing requirements in RDP,True,Text not found,Public data sharing required only for specific types of data.,2,multiple_choice,0.75
Springer Nature,medicinal_chemistry_research,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),True,Text not found,Public data sharing on a FAIR repository required only for specific types of data (e.g. genetic data has to be shared on a FAIR repository but no other data).,2,multiple_choice,0.66
Springer Nature,medicinal_chemistry_research,data_availability,2. Data availability statement,False,,Required according to the RDP.,2,multiple_choice,1.0
Springer Nature,medicinal_chemistry_research,data_citability,5. Citability and findability of data ,False,,DOIs or other persistent identifiers recommended for datasets or codes.,2,multiple_choice,0.5
Springer Nature,medicinal_chemistry_research,data_timing,7. Timing of data release,True,Text not found,Required data must be available after official publication.,2,multiple_choice,0.5
Springer Nature,medicinal_chemistry_research,data_sharing_method,8. Recommended data sharing method,False,,Public online repositories recommended in RDP.,2,multiple_choice,0.8
Springer Nature,medicinal_chemistry_research,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,data_referee,10. Referee guidelines concerning research data,True,Text not found,Data sharing policy mentioned in refereeing guidelines.,2,multiple_choice,0.33
Springer Nature,medicinal_chemistry_research,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,,2,open,
Springer Nature,medicinal_chemistry_research,code_required,13. Code sharing requirements,True,Text not found,Code sharing encouraged but optional.,2,multiple_choice,0.5
Springer Nature,medicinal_chemistry_research,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Springer Nature,medicinal_chemistry_research,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,rdp_exist,1. Existence of research data policy,False,,Research Data Policy (RDP) does not exists.,2,multiple_choice,
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_sharing,3. Data sharing requirements in RDP,False,,Data sharing only with editors and referees (no public sharing),2,multiple_choice,0.25
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_fair,4. FAIR data sharing (see https://www.go-fair.org/fair-principles/ for a definition of FAIR),False,,Public data sharing on a FAIR repository not mentioned in RDP.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_availability,2. Data availability statement,False,,Not mentioned in the RDP.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_citability,5. Citability and findability of data ,False,,No mention of DOIs or other persistent identifiers for datasets or codes.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_timing,7. Timing of data release,False,,Timing of data availability not adressed in RDP.,2,multiple_choice,
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_sharing_method,8. Recommended data sharing method,False,,No data sharing method recommended in RDP.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_licenses,9. Recommended/required licenses,False,,No mention of data/code licenses in RDP.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_referee,10. Referee guidelines concerning research data,False,,Data sharing policy not mentioned in refereeing guidelines.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_recommended,"11. Unique policies for data types
Please name all data types for which unique policies are recommended according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
Taylor & Francis,molecular_crystals_and_liquid_crystals,data_required,"12. Unique policies for data types
Please name all data types for which unique policies are required according to the RDP (Please separate all data types be semicolon, e.g. crystal structures; Protein sequence)",False,,no text,2,open,
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_required,13. Code sharing requirements,True,Language understanding,Code sharing not mentioned.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_reproducibility,14. Code Reproducibility,False,,No mention of dependencies for research code.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_versioning,15. Versioning and persistent identifiers,False,,No mention of a persistent identifier or specifying a version of developed code.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_quality,16. Code Quality Standards,False,,The journal policies do not mention any code quality standards.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_autotest,17. Automatic Testing,False,,No mention of automatic testing to verify code functionality.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_docs,18. Code Documentation,False,,No mention of standards for code documentation.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_linting,19. Linting Standards,False,,No mention of linting standards for code.,2,multiple_choice,0.0
Taylor & Francis,molecular_crystals_and_liquid_crystals,code_development,20. Code Development,False,,No mention of standards for code development such as continuous integration.,2,multiple_choice,0.0
